,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
16240,440,655,180,2,1,29.331903769340197,30.896301269531246,Biyahmū,0.44,0.655
16241,21563,2613,18,8,3,29.327114734937847,30.89630126953125,Al Fayyūm,21.563,2.613
16242,13208,1454,20,3,3,29.341481163379544,30.91827392578125,Biyahmū,13.208,1.454
16243,5919,588,45,16,3,29.31274628247516,30.90179443359375,Al Fayyūm,5.919,0.588
16244,14905,1457,20,1,1,29.307956348645344,30.89630126953125,Al Fayyūm,14.905,1.457
16245,14007,2717,12,1,1,29.307956348645344,30.907287597656254,Al Fayyūm,14.007,2.717
16246,5408,365,31,1,1,29.31753599148245,30.918273925781254,Al Fayyūm,5.408,0.365
16247,21690,2112,11,7,2,29.31753599148245,30.934753417968743,Al Fayyūm,21.69,2.112
16248,4155,807,28,1,1,29.31274628247516,30.918273925781254,Al Fayyūm,4.155,0.807
16249,10635,2206,24,2,1,29.31274628247516,30.92376708984375,Al Fayyūm,10.635,2.206
16250,5159,838,32,8,1,29.307956348645344,30.93475341796875,Al Fayyūm,5.159,0.838
16251,21233,2032,7,3,1,29.29837580661,30.764465332031246,Abjīj,21.233,2.032
16252,7779,982,43,5,1,29.29837580661,30.769958496093743,Abjīj,7.779,0.982
16253,10301,2740,55,2,1,29.303166190016004,30.78094482421875,Abjīj,10.301,2.74
16254,21362,6240,24,24,4,29.2935851984503,30.76446533203125,Abjīj,21.362,6.24
16255,14103,1971,23,16,2,29.2935851984503,30.76995849609375,Abjīj,14.103,1.971
16256,5989,1202,21,10,3,29.29837580661,30.79742431640625,Abjīj,5.989,1.202
16257,3325,523,27,2,1,29.2935851984503,30.78643798828125,Abjīj,3.325,0.523
16258,1525,117,42,1,1,29.2935851984503,30.79193115234375,Abjīj,1.525,0.117
16259,2798,717,37,2,2,29.2792120256785,30.780944824218757,Abjīj,2.798,0.717
16260,18379,6191,11,8,1,29.2840033079616,30.797424316406254,Abjīj,18.379,6.191
16261,26171,8402,11,1,1,29.2840033079616,30.802917480468743,Abjīj,26.171,8.402
16262,23919,1062,9,2,1,29.2935851984503,30.82489013671875,Abjīj,23.919,1.062
16263,19890,1096,9,4,2,29.28879436555985,30.824890136718743,Abjīj,19.89,1.096
16264,15988,2930,15,12,9,29.303166190016004,30.83038330078125,Al Fayyūm,15.988,2.93
16265,15911,2583,26,110,24,29.303166190016004,30.83587646484375,Al Fayyūm,15.911,2.583
16266,20428,6268,8,31,5,29.29837580661,30.830383300781246,Al Fayyūm,20.428,6.268
16267,21467,3604,11,75,26,29.29837580661,30.835876464843743,Al Fayyūm,21.467,3.604
16268,19668,2795,12,49,18,29.303166190016004,30.841369628906246,Al Fayyūm,19.668,2.795
16269,18669,3645,20,222,52,29.303166190016004,30.846862792968743,Al Fayyūm,18.669,3.645
16270,14733,3499,15,31,13,29.29837580661,30.841369628906254,Al Fayyūm,14.733,3.499
16271,25450,5874,15,9,6,29.29837580661,30.846862792968757,Al Fayyūm,25.45,5.874
16272,20770,4510,8,8,5,29.2935851984503,30.83587646484375,Al Fayyūm,20.77,4.51
16273,5200,2747,75,10,2,29.28879436555985,30.83587646484375,Al Fayyūm,5.2,2.747
16274,30493,4317,10,3,2,29.2935851984503,30.84136962890625,Al Fayyūm,30.493,4.317
16275,5600,1422,42,7,2,29.28879436555985,30.841369628906254,Al Fayyūm,5.6,1.422
16276,36709,4534,10,1,1,29.2840033079616,30.83587646484375,Abjīj,36.709,4.534
16277,25601,4202,9,6,2,29.2840033079616,30.841369628906246,Al Fayyūm,25.601,4.202
16278,4791,2622,12,3,1,29.26962878714965,30.83587646484375,Abjīj,4.791,2.622
16279,31086,9352,8,5,3,29.2744205187335,30.84136962890625,Abjīj,31.086,9.352
16280,13937,1868,16,10,4,29.26962878714965,30.84136962890625,Abjīj,13.937,1.868
16281,17194,1790,21,2,2,29.264836830949896,30.764465332031246,Abjīj,17.194,1.79
16282,29534,4668,10,2,1,29.2600446501572,30.76446533203125,Abjīj,29.534,4.668
16283,19033,3113,19,7,2,29.255252244794647,30.802917480468743,Abjīj,19.033,3.113
16284,19102,3732,25,5,4,29.2504596148852,30.80291748046875,Abjīj,19.102,3.732
16285,12007,2188,17,2,2,29.2312868502385,30.77545166015625,Abjīj,12.007,2.188
16286,9433,1225,75,102,6,29.24087368151754,30.791931152343743,Abjīj,9.433,1.225
16287,3750,383,41,3,1,29.245666760451805,30.797424316406254,Abjīj,3.75,0.383
16288,2875,713,50,5,3,29.24087368151754,30.79742431640625,Abjīj,2.875,0.713
16289,2028,71,135,2,2,29.236080378105445,30.791931152343757,Abjīj,2.028,0.071
16290,8278,2366,52,16,7,29.236080378105445,30.79742431640625,Abjīj,8.278,2.366
16291,7455,900,46,13,4,29.236080378105445,30.80291748046875,Abjīj,7.455,0.9
16292,15975,3020,20,10,2,29.255252244794647,30.80841064453125,Abjīj,15.975,3.02
16293,2572,524,103,26,2,29.2600446501572,30.84136962890625,Abjīj,2.572,0.524
16294,4958,771,25,18,3,29.255252244794647,30.84136962890625,Abjīj,4.958,0.771
16295,4249,704,31,1,1,29.24087368151754,30.808410644531246,Abjīj,4.249,0.704
16296,4775,484,86,23,3,29.236080378105445,30.808410644531254,Abjīj,4.775,0.484
16297,29338,18525,6,1,1,29.236080378105445,30.84136962890625,Abjīj,29.338,18.525
16298,9915,16077,10,5,3,29.2312868502385,30.841369628906246,Abjīj,9.915,16.077
16299,90892,82296,5,1,1,29.2312868502385,30.84686279296875,Abjīj,90.892,82.296
16300,19772,3349,48,180,58,29.303166190016004,30.852355957031246,Al Fayyūm,19.772,3.349
16301,22187,7078,15,34,9,29.303166190016004,30.85784912109375,Al Fayyūm,22.187,7.078
16302,3609,2577,12,2,1,29.29837580661,30.852355957031246,Al Fayyūm,3.609,2.577
16303,19287,5876,156,12,6,29.29837580661,30.85784912109375,Al Fayyūm,19.287,5.876
16304,21239,4970,15,14,4,29.303166190016004,30.863342285156254,Al Fayyūm,21.239,4.97
16305,28418,3922,16,35,7,29.29837580661,30.86334228515625,Al Fayyūm,28.418,3.922
16306,5257,1437,31,13,1,29.29837580661,30.86883544921876,Al Fayyūm,5.257,1.437
16307,12434,1379,12,3,2,29.2935851984503,30.85784912109375,Al Fayyūm,12.434,1.379
16308,8713,346,34,9,1,29.303166190016004,30.890808105468743,Al Fayyūm,8.713,0.346
16309,6151,1009,49,10,2,29.2840033079616,30.85784912109375,Al Fayyūm,6.151,1.009
16310,16790,3558,13,8,4,29.2792120256785,30.85235595703125,Al Fayyūm,16.79,3.558
16311,11597,1461,49,18,5,29.2792120256785,30.85784912109375,Al Fayyūm,11.597,1.461
16312,25624,4381,8,2,2,29.2744205187335,30.87982177734375,Al Fayyūm,25.624,4.381
16313,10579,1886,23,19,5,29.303166190016004,30.907287597656254,Al Fayyūm,10.579,1.886
16314,37082,7147,10,4,2,29.303166190016004,30.91278076171875,Al Fayyūm,37.082,7.147
16315,2624,497,23,2,2,29.29837580661,30.912780761718757,Al Fayyūm,2.624,0.497
16316,8382,1263,19,11,1,29.28879436555985,30.896301269531254,Al Fayyūm,8.382,1.263
16317,7256,717,37,7,2,29.2935851984503,30.91278076171875,Al Fayyūm,7.256,0.717
16318,18634,4324,35,30,9,29.29837580661,30.92926025390625,Al Fayyūm,18.634,4.324
16319,25225,10556,31,10,2,29.29837580661,30.93475341796876,Al Fayyūm,25.225,10.556
16320,11181,951,18,2,2,29.2935851984503,30.91827392578125,Al Fayyūm,11.181,0.951
16321,21717,2811,29,29,7,29.28879436555985,30.91827392578125,Al Fayyūm,21.717,2.811
16322,17911,822,23,1,1,29.28879436555985,30.923767089843757,Al Fayyūm,17.911,0.822
16323,9895,17614,23,1,1,29.2840033079616,30.918273925781254,Al Fayyūm,9.895,17.614
16324,1867,296,43,1,1,29.2840033079616,30.923767089843743,Al Fayyūm,1.867,0.296
16325,2245,179,32,1,1,29.264836830949896,30.863342285156254,Al Fayyūm,2.245,0.179
16326,289210,92052,5,1,1,29.2312868502385,30.87432861328125,Al Fayyūm,289.21,92.052
16327,10036,1118,17,8,3,29.2600446501572,30.89630126953125,Al Fayyūm,10.036,1.118
16328,6835,2265,11,3,2,29.255252244794647,30.896301269531246,Al Fayyūm,6.835,2.265
16329,10353,3704,9,2,1,29.2504596148852,30.89630126953125,Al Fayyūm,10.353,3.704
16330,92,21,30,1,1,29.255252244794647,30.92376708984375,Al Fayyūm,0.092,0.021
16331,23286,2808,30,1,1,29.2312868502385,30.89630126953125,Al Fayyūm,23.286,2.808
16332,6582,1802,19,1,1,29.2216991212324,30.687561035156246,Abjīj,6.582,1.802
16333,3149,493,36,23,1,29.212110494683756,30.68206787109375,Abjīj,3.149,0.493
16334,9342,1109,24,5,3,29.2264930979398,30.742492675781246,Abjīj,9.342,1.109
16335,5079,760,68,71,10,29.2264930979398,30.747985839843743,Abjīj,5.079,0.76
16336,4576,749,40,72,5,29.2216991212324,30.74249267578125,Abjīj,4.576,0.749
16337,3761,681,42,13,4,29.2216991212324,30.747985839843743,Abjīj,3.761,0.681
16338,5211,941,61,13,5,29.2264930979398,30.753479003906254,Abjīj,5.211,0.941
16339,7572,820,27,5,1,29.2216991212324,30.753479003906243,Abjīj,7.572,0.82
16340,6801,701,27,25,2,29.216904920139346,30.742492675781254,Abjīj,6.801,0.701
16341,5582,803,54,10,4,29.216904920139346,30.74798583984375,Abjīj,5.582,0.803
16342,10312,19,1413,1,1,29.2073158448886,30.72052001953125,Abjīj,10.312,0.019
16343,11522,708,23,5,1,29.2073158448886,30.72601318359375,Abjīj,11.522,0.708
16344,7341,1651,12,6,1,29.202520970777,30.720520019531254,Abjīj,7.341,1.651
16345,27325,9619,9,1,1,29.17374701675565,30.71502685546875,Abjīj,27.325,9.619
16346,5159,619,49,3,1,29.154559897339805,30.70953369140625,Abjīj,5.159,0.619
16347,18796,2851,60,2,2,29.1785432362808,30.74798583984375,Abjīj,18.796,2.851
16348,15983,2780,11,2,1,29.17374701675565,30.74249267578125,Abjīj,15.983,2.78
16349,3050,562,93,14,2,29.154559897339805,30.73150634765625,Abjīj,3.05,0.562
16350,9816,611,131,2,1,29.16415390526449,30.74249267578125,Abjīj,9.816,0.611
16351,7652,1425,98,1,1,29.10177683828925,30.67108154296875,Dishāshah,7.652,1.425
16352,12420,3458,8,3,2,29.13536919293095,30.682067871093743,Abjīj,12.42,3.458
16353,6967,696,23,5,2,29.1401672050452,30.687561035156246,Abjīj,6.967,0.696
16354,8458,1110,29,24,3,29.1401672050452,30.693054199218757,Abjīj,8.458,1.11
16355,6461,1533,32,1,1,29.13536919293095,30.68756103515625,Abjīj,6.461,1.533
16356,13716,1764,20,7,5,29.13536919293095,30.69305419921875,Abjīj,13.716,1.764
16357,10896,2938,52,5,2,29.14496499316685,30.709533691406246,Abjīj,10.896,2.938
16358,4798,605,78,17,1,29.13536919293095,30.698547363281246,Abjīj,4.798,0.605
16359,1380,287,110,3,1,29.13536919293095,30.70404052734375,Abjīj,1.38,0.287
16360,7080,870,26,2,1,29.1305709568474,30.693054199218757,Abjīj,7.08,0.87
16361,38057,4869,7,1,1,29.1257724968177,30.715026855468743,Abjīj,38.057,4.869
16362,865,416,133,1,1,29.14976255727275,30.726013183593743,Abjīj,0.865,0.416
16363,25003,2265,16,4,2,29.14496499316685,30.72601318359376,Abjīj,25.003,2.265
16364,10376,1899,11,2,2,29.14976255727275,30.73150634765625,Abjīj,10.376,1.899
16365,5555,610,40,46,6,29.1257724968177,30.726013183593757,Abjīj,5.555,0.61
16366,2272,848,29,5,1,29.1257724968177,30.731506347656254,Abjīj,2.272,0.848
16367,13412,891,11,4,2,29.11617490501265,30.72052001953125,Dishāshah,13.412,0.891
16368,7685,2907,41,3,2,29.12097381286505,30.74249267578125,Dishāshah,7.685,2.907
16369,18998,930,19,1,1,29.2264930979398,30.775451660156254,Abjīj,18.998,0.93
16370,7704,1441,31,2,1,29.19293054969685,30.76446533203125,Abjīj,7.704,1.441
16371,36468,4649,9,4,1,29.216904920139346,30.82489013671875,Abjīj,36.468,4.649
16372,6729,1182,28,1,1,29.1881350027745,30.769958496093757,Abjīj,6.729,1.182
16373,1244,342,68,9,1,29.1833392316281,30.775451660156246,Abjīj,1.244,0.342
16374,16307,2032,18,17,4,29.16895057307585,30.764465332031254,Abjīj,16.307,2.032
16375,14501,1917,21,19,2,29.16895057307585,30.769958496093757,Abjīj,14.501,1.917
16376,18275,2729,23,8,2,29.15935701334475,30.775451660156246,Abjīj,18.275,2.729
16377,3646,307,25,1,1,29.154559897339805,30.77545166015625,Abjīj,3.646,0.307
16378,3627,201,44,1,1,29.154559897339805,30.78094482421875,Abjīj,3.627,0.201
16379,15401,3242,12,10,3,29.1833392316281,30.841369628906254,Abjīj,15.401,3.242
16380,1537,224,38,1,1,29.17374701675565,30.841369628906254,Abjīj,1.537,0.224
16381,13465,999,17,5,2,29.154559897339805,30.808410644531254,Abjīj,13.465,0.999
16382,3434,2422,10,5,1,29.16415390526449,30.835876464843743,Abjīj,3.434,2.422
16383,12059,948,57,51,2,29.16895057307585,30.84136962890625,Abjīj,12.059,0.948
16384,2895,404,29,2,1,29.16895057307585,30.846862792968743,Abjīj,2.895,0.404
16385,16811,4868,19,38,9,29.16415390526449,30.841369628906246,Abjīj,16.811,4.868
16386,9232,711,55,6,3,29.15935701334475,30.83587646484375,Abjīj,9.232,0.711
16387,1110,87,29,1,1,29.15935701334475,30.84136962890625,Abjīj,1.11,0.087
16388,14308,1884,17,1,1,29.212110494683756,30.85784912109376,Abjīj,14.308,1.884
16389,33521,2975,9,4,1,29.2264930979398,30.885314941406246,Al Fayyūm,33.521,2.975
16390,12376,868,24,2,1,29.2216991212324,30.88531494140625,Al Fayyūm,12.376,0.868
16391,9303,1265,73,6,1,29.2216991212324,30.89080810546875,Al Fayyūm,9.303,1.265
16392,30870,4143,21,8,1,29.216904920139346,30.890808105468757,Al Fayyūm,30.87,4.143
16393,8388,554,32,6,2,29.2073158448886,30.852355957031254,Abjīj,8.388,0.554
16394,224233,95951,5,1,1,29.2264930979398,30.896301269531254,Al Fayyūm,224.233,95.951
16395,20187,2093,88,5,2,29.2216991212324,30.901794433593757,Al Fayyūm,20.187,2.093
16396,126450,157859,5,1,1,29.212110494683756,30.89630126953125,Al Fayyūm,126.45,157.859
16397,4815,375,302,11,1,29.2264930979398,30.929260253906246,Al Fayyūm,4.815,0.375
16398,4423,596,44,5,1,29.2264930979398,30.93475341796875,Al Fayyūm,4.423,0.596
16399,7380,566,43,4,1,29.16895057307585,30.85784912109375,Sidmant al Jabal,7.38,0.566
16400,6768,869,17,1,1,29.15935701334475,30.907287597656254,Sidmant al Jabal,6.768,0.869
16401,8645,2085,24,12,3,29.15935701334475,30.92376708984375,Sidmant al Jabal,8.645,2.085
16402,20591,2815,15,14,5,29.154559897339805,30.92376708984375,Sidmant al Jabal,20.591,2.815
16403,1850,154,30,2,2,29.14976255727275,30.76995849609375,Abjīj,1.85,0.154
16404,19293,3319,18,21,6,29.14976255727275,30.77545166015625,Abjīj,19.293,3.319
16405,13022,1705,89,44,4,29.14976255727275,30.780944824218757,Abjīj,13.022,1.705
16406,19769,1961,23,3,2,29.14496499316685,30.775451660156246,Abjīj,19.769,1.961
16407,7179,452,26,1,1,29.14976255727275,30.786437988281246,Abjīj,7.179,0.452
16408,15671,1119,25,1,1,29.11617490501265,30.77545166015625,Dishāshah,15.671,1.119
16409,14110,641,12,4,2,29.14976255727275,30.80841064453125,Abjīj,14.11,0.641
16410,548,183,94,1,1,29.13536919293095,30.846862792968757,Ihnāsyā al Madīnah,0.548,0.183
16411,7442,960,46,51,1,29.1305709568474,30.84686279296875,Ihnāsyā al Madīnah,7.442,0.96
16412,11050,925,10,1,1,29.106576417701497,30.79193115234375,Dishāshah,11.05,0.925
16413,22733,20,586,1,1,29.111375773283697,30.808410644531246,Dishāshah,22.733,0.02
16414,21418,2947,34,48,3,29.111375773283697,30.81390380859375,Dishāshah,21.418,2.947
16415,11291,1543,21,12,1,29.111375773283697,30.819396972656246,Dishāshah,11.291,1.543
16416,2147,428,26,1,1,29.10177683828925,30.81939697265625,Dishāshah,2.147,0.428
16417,2791,747,70,1,1,29.1401672050452,30.852355957031254,Sidmant al Jabal,2.791,0.747
16418,3231,695,42,1,1,29.1401672050452,30.85784912109375,Sidmant al Jabal,3.231,0.695
16419,1743,213,86,1,1,29.14976255727275,30.89630126953125,Sidmant al Jabal,1.743,0.213
16420,13920,1433,83,6,2,29.14496499316685,30.89630126953125,Sidmant al Jabal,13.92,1.433
16421,26299,2656,10,5,1,29.14496499316685,30.901794433593743,Sidmant al Jabal,26.299,2.656
16422,11239,738,24,2,1,29.1401672050452,30.896301269531246,Sidmant al Jabal,11.239,0.738
16423,7163,783,59,16,3,29.1401672050452,30.901794433593743,Sidmant al Jabal,7.163,0.783
16424,27124,1381,8,1,1,29.1401672050452,30.90728759765625,Sidmant al Jabal,27.124,1.381
16425,33693,4333,8,1,1,29.13536919293095,30.93475341796875,Sidmant al Jabal,33.693,4.333
16426,7621,1492,26,2,1,29.1305709568474,30.934753417968757,Sidmant al Jabal,7.621,1.492
16427,11527,1700,19,48,5,29.12097381286505,30.929260253906246,Sidmant al Jabal,11.527,1.7
16428,17903,1979,18,10,3,29.12097381286505,30.93475341796875,Sidmant al Jabal,17.903,1.979
16429,9909,2993,9,8,2,29.11617490501265,30.929260253906254,Sidmant al Jabal,9.909,2.993
16430,8455,2029,26,8,4,29.11617490501265,30.934753417968743,Sidmant al Jabal,8.455,2.029
16431,9148,1001,23,3,1,29.0777755845908,30.885314941406246,Ihnāsyā al Madīnah,9.148,1.001
16432,7508,1231,53,14,2,29.0777755845908,30.89080810546875,Ihnāsyā al Madīnah,7.508,1.231
16433,11937,3779,16,6,2,29.111375773283697,30.901794433593743,Sidmant al Jabal,11.937,3.779
16434,8242,2002,28,1,1,29.106576417701497,30.90179443359375,Sidmant al Jabal,8.242,2.002
16435,16804,3083,19,6,2,29.09697703507015,30.918273925781246,Sidmant al Jabal,16.804,3.083
16436,11648,668,37,6,2,29.09697703507015,30.923767089843743,Sidmant al Jabal,11.648,0.668
16437,22807,2770,10,13,2,29.09697703507015,30.92926025390625,Sidmant al Jabal,22.807,2.77
16438,6596,1387,53,6,1,29.092177008067495,30.918273925781254,Ihnāsyā al Madīnah,6.596,1.387
16439,6848,850,21,2,1,29.092177008067495,30.923767089843757,Sidmant al Jabal,6.848,0.85
16440,4531,556,43,8,1,29.07297466268655,30.885314941406246,Ihnāsyā al Madīnah,4.531,0.556
16441,22033,3222,10,7,2,29.07297466268655,30.890808105468757,Ihnāsyā al Madīnah,22.033,3.222
16442,35944,4675,9,1,1,29.06817351711505,30.89080810546875,Ihnāsyā al Madīnah,35.944,4.675
16443,29291,7604,13,20,4,29.05376873863035,30.907287597656254,Ihnāsyā al Madīnah,29.291,7.604
16444,35464,4721,9,1,1,29.05376873863035,30.912780761718757,Ihnāsyā al Madīnah,35.464,4.721
16445,25534,2666,11,2,2,29.048966698623047,30.912780761718743,Ihnāsyā al Madīnah,25.534,2.666
16446,12304,733,161,7,1,29.048966698623047,30.918273925781254,Ihnāsyā al Madīnah,12.304,0.733
16447,7434,696,56,1,1,29.05376873863035,30.929260253906243,Ihnāsyā al Madīnah,7.434,0.696
16448,30433,3782,6,1,1,29.0297563033206,30.879821777343757,Dishāshah,30.433,3.782
16449,37988,4675,8,2,1,29.020149764832144,30.874328613281254,Dishāshah,37.988,4.675
16450,16287,4475,8,1,1,29.00573828157875,30.852355957031246,Dishāshah,16.287,4.475
16451,8230,1232,34,9,1,29.010542332701547,30.874328613281246,Dishāshah,8.23,1.232
16452,5213,1614,27,3,1,29.02495314579335,30.90179443359375,Ihnāsyā al Madīnah,5.213,1.614
16453,36721,4768,6,3,1,29.02495314579335,30.907287597656254,Ihnāsyā al Madīnah,36.721,4.768
16454,10776,1467,27,5,3,29.010542332701547,30.92926025390625,Ihnāsyā al Madīnah,10.776,1.467
16455,10390,786,17,1,1,29.010542332701547,30.934753417968743,Ihnāsyā al Madīnah,10.39,0.786
16456,9958,3844,15,10,3,28.9817146763266,30.846862792968757,Dishāshah,9.958,3.844
16457,22437,5344,23,4,1,28.94807225424925,30.81390380859375,Dishāshah,22.437,5.344
16458,3718,245,91,1,1,28.9528789839113,30.841369628906246,Dishāshah,3.718,0.245
16459,12194,11979,10,3,1,28.94326530152805,30.841369628906246,Dishāshah,12.194,11.979
16460,9604,6,28,1,1,28.92403526052115,30.82489013671875,Dishāshah,9.604,0.006
16461,4670,471,64,8,1,28.928843105244155,30.84686279296875,Dishāshah,4.67,0.471
16462,10587,2043,7,5,1,28.92403526052115,30.846862792968757,Dishāshah,10.587,2.043
16463,7505,364,21,1,1,28.9817146763266,30.85235595703125,Dishāshah,7.505,0.364
16464,18843,3969,7,2,2,28.98651984391745,30.86883544921875,Dishāshah,18.843,3.969
16465,5747,1677,39,6,2,28.98651984391745,30.874328613281257,Dishāshah,5.747,1.677
16466,19295,2010,51,15,3,28.9817146763266,30.874328613281246,Dishāshah,19.295,2.01
16467,25403,2572,31,1,1,28.972103671498296,30.879821777343757,Dishāshah,25.403,2.572
16468,2551,631,47,25,2,28.98651984391745,30.90179443359375,Dishāshah,2.551,0.631
16469,15691,859,7,2,1,28.98651984391745,30.907287597656246,Dishāshah,15.691,0.859
16470,3558,366,37,1,1,28.9769092855124,30.912780761718743,Dishāshah,3.558,0.366
16471,3541,336,54,2,1,28.972103671498296,30.912780761718743,Dishāshah,3.541,0.336
16472,6958,6308,22,1,1,28.96729783430765,30.90179443359375,Dishāshah,6.958,6.308
16473,20623,3281,9,3,2,28.96729783430765,30.91278076171875,Dishāshah,20.623,3.281
16474,15451,4391,7,3,1,28.96249177396395,30.90728759765625,Dishāshah,15.451,4.391
16475,17804,4966,11,1,1,28.9769092855124,30.91827392578125,Dishāshah,17.804,4.966
16476,20714,10161,7,1,1,28.972103671498296,30.91827392578125,Dishāshah,20.714,10.161
16477,15880,2918,7,9,3,28.96729783430765,30.91827392578125,Dishāshah,15.88,2.918
16478,17283,1990,25,6,1,28.96729783430765,30.923767089843743,Bibā,17.283,1.99
16479,11918,3771,12,1,1,28.957685490490707,30.857849121093757,Dishāshah,11.918,3.771
16480,163,451,19,1,1,28.9528789839113,30.857849121093757,Dishāshah,0.163,0.451
16481,23071,5624,11,3,1,28.94807225424925,30.863342285156254,Dishāshah,23.071,5.624
16482,13185,448,27,2,1,28.94326530152805,30.86334228515625,Dishāshah,13.185,0.448
16483,19653,3271,12,8,3,28.957685490490707,30.88531494140625,Dishāshah,19.653,3.271
16484,13207,2703,18,6,3,28.9528789839113,30.885314941406246,Dishāshah,13.207,2.703
16485,11555,676,29,1,1,28.93845812577115,30.863342285156254,Dishāshah,11.555,0.676
16486,17287,3570,13,4,3,28.928843105244155,30.857849121093743,Dishāshah,17.287,3.57
16487,14569,4642,6,1,1,28.92403526052115,30.85235595703125,Dishāshah,14.569,4.642
16488,16569,3696,21,15,4,28.92403526052115,30.85784912109375,Dishāshah,16.569,3.696
16489,12346,920,15,3,1,28.928843105244155,30.863342285156246,Dishāshah,12.346,0.92
16490,29473,3914,7,1,1,28.928843105244155,30.868835449218757,Dishāshah,29.473,3.914
16491,38557,4723,9,1,1,28.92403526052115,30.868835449218757,Dishāshah,38.557,4.723
16492,38136,4723,11,2,1,28.92403526052115,30.874328613281254,Dishāshah,38.136,4.723
16493,21846,3376,23,20,5,28.928843105244155,30.89080810546875,Dishāshah,21.846,3.376
16494,21374,7231,16,4,3,28.928843105244155,30.896301269531254,Dishāshah,21.374,7.231
16495,11289,1369,23,10,1,28.928843105244155,30.90179443359375,Dishāshah,11.289,1.369
16496,21465,3858,25,11,4,28.92403526052115,30.89630126953125,Dishāshah,21.465,3.858
16497,25629,23243,17,5,2,28.933650727002,30.929260253906246,Bibā,25.629,23.243
16498,45191,48455,4,8,3,28.928843105244155,30.92926025390625,Bibā,45.191,48.455
16499,4222,622,37,3,1,28.880754628462743,30.73699951171875,Dishāshah,4.222,0.622
16500,1599,15982,26,3,1,28.8615129999988,30.74798583984376,Dishāshah,1.599,15.982
16501,12049,1604,20,2,1,28.89037410641085,30.802917480468743,Dishāshah,12.049,1.604
16502,10759,1384,33,3,3,28.885564478813453,30.80291748046875,Dishāshah,10.759,1.384
16503,30471,3692,9,4,2,28.9192271928565,30.84686279296875,Dishāshah,30.471,3.692
16504,35125,4719,7,1,1,28.89999269325149,30.813903808593743,Dishāshah,35.125,4.719
16505,9282,1071,46,13,2,28.89037410641085,30.808410644531254,Dishāshah,9.282,1.071
16506,19335,2945,7,52,1,28.89037410641085,30.81390380859375,Dishāshah,19.335,2.945
16507,25126,4753,9,11,6,28.885564478813453,30.808410644531254,Dishāshah,25.126,4.753
16508,6629,604,30,3,2,28.885564478813453,30.81390380859375,Dishāshah,6.629,0.604
16509,4490,757,48,25,2,28.89999269325149,30.830383300781257,Dishāshah,4.49,0.757
16510,3546,810,32,1,1,28.880754628462743,30.79742431640625,Dishāshah,3.546,0.81
16511,8261,975,31,2,1,28.87113425959585,30.79742431640625,Dishāshah,8.261,0.975
16512,7460,6813,15,1,1,28.85670203623545,30.786437988281246,Dishāshah,7.46,6.813
16513,10461,8750,15,1,1,28.85670203623545,30.79193115234375,Dishāshah,10.461,8.75
16514,10611,1678,23,2,1,28.880754628462743,30.81390380859375,Dishāshah,10.611,1.678
16515,13550,924,9,5,1,28.8615129999988,30.824890136718743,Dishāshah,13.55,0.924
16516,11221,927,15,2,1,28.85670203623545,30.82489013671875,Dishāshah,11.221,0.927
16517,14668,1041,14,5,1,28.85670203623545,30.83038330078125,Dishāshah,14.668,1.041
16518,35105,4766,9,1,1,28.85189084986045,30.830383300781246,Dishāshah,35.105,4.766
16519,9474,640,21,10,4,28.9192271928565,30.852355957031254,Dishāshah,9.474,0.64
16520,24386,2665,12,3,1,28.914418902273656,30.85235595703125,Dishāshah,24.386,2.665
16521,19419,2587,27,2,2,28.914418902273656,30.87982177734375,Dishāshah,19.419,2.587
16522,23408,1709,12,6,1,28.909610388796157,30.87982177734375,Dishāshah,23.408,1.709
16523,7029,642,24,9,2,28.9048016524476,30.885314941406246,Dishāshah,7.029,0.642
16524,5676,4540,9,3,1,28.89037410641085,30.863342285156246,Dishāshah,5.676,4.54
16525,7208,452,49,1,1,28.89999269325149,30.879821777343757,Dishāshah,7.208,0.452
16526,6323,734,14,2,1,28.89999269325149,30.88531494140625,Dishāshah,6.323,0.734
16527,7775,1481,24,1,1,28.89037410641085,30.890808105468743,Dishāshah,7.775,1.481
16528,20779,2868,23,5,1,28.885564478813453,30.89080810546875,Dishāshah,20.779,2.868
16529,12268,1182,19,5,2,28.9192271928565,30.89630126953125,Dishāshah,12.268,1.182
16530,4521,1693,149,5,2,28.909610388796157,30.934753417968743,Bibā,4.521,1.693
16531,73829,49559,26,14,4,28.9048016524476,30.934753417968757,Bibā,73.829,49.559
16532,2253,302,129,9,2,28.89037410641085,30.89630126953125,Bibā,2.253,0.302
16533,17895,2459,6,2,1,28.89037410641085,30.91278076171875,Bibā,17.895,2.459
16534,50200,14077,7,1,1,28.875944555382347,30.852355957031254,Dishāshah,50.2,14.077
16535,4518,808,55,3,1,28.875944555382347,30.85784912109375,Dishāshah,4.518,0.808
16536,5732,1436,68,1,1,28.875944555382347,30.863342285156246,Dishāshah,5.732,1.436
16537,17233,4509,9,1,1,28.880754628462743,30.885314941406246,Dishāshah,17.233,4.509
16538,4616,1280,34,29,5,28.8470794408974,30.863342285156254,Al Ḩībah,4.616,1.28
16539,20036,2180,19,58,3,28.8470794408974,30.868835449218743,Al Ḩībah,20.036,2.18
